make_id,make,model_id,model,spec_id,spec
44,MERCEDES BENZ,760,SLK250,2562,SPORT
44,MERCEDES BENZ,396,SLK280,518,STD
44,MERCEDES BENZ,1188,SLK300,4963,STD
44,MERCEDES BENZ,423,SLK320,1964,STD
44,MERCEDES BENZ,397,SLK350,2218,SPORT
44,MERCEDES BENZ,397,SLK350,519,STD
44,MERCEDES BENZ,397,SLK350,2219,EDITION 1
44,MERCEDES BENZ,398,SLK55 AMG,520,STD
44,MERCEDES BENZ,424,SLR MCLAREN,2804,ROADSTER
44,MERCEDES BENZ,424,SLR MCLAREN,522,STD
44,MERCEDES BENZ,424,SLR MCLAREN,4152,722 S
44,MERCEDES BENZ,424,SLR MCLAREN,4153,722 EDITION
44,MERCEDES BENZ,713,SLS AMG,3110,GT
44,MERCEDES BENZ,713,SLS AMG,2300,STD
44,MERCEDES BENZ,713,SLS AMG,3741,BLACK SERIES
44,MERCEDES BENZ,419,V230,1960,STD
44,MERCEDES BENZ,1163,V250,4757,AVANTGARDE LWB
44,MERCEDES BENZ,1163,V250,5117,VKL
44,MERCEDES BENZ,399,VIANO,1945,STD
44,MERCEDES BENZ,399,VIANO,2304,AMBIENTE
44,MERCEDES BENZ,399,VIANO,2570,FUN
44,MERCEDES BENZ,399,VIANO,4085,AVANTGARDE
44,MERCEDES BENZ,399,VIANO,2303,TREND
44,MERCEDES BENZ,399,VIANO,2805,CDI
44,MERCEDES BENZ,1278,VITO,5387,STD
46,MERCURY,440,GRAND MARQUIS,1300,STD
46,MERCURY,440,GRAND MARQUIS,532,LS
46,MERCURY,438,MARINER,529,PREMIER
46,MERCURY,438,MARINER,528,STD
46,MERCURY,437,MILAN,527,PREMIER
46,MERCURY,437,MILAN,526,STD
46,MERCURY,436,MONTEGO,1969,STD
46,MERCURY,435,MOUNTAINEER,525,PREMIER
46,MERCURY,435,MOUNTAINEER,524,STD
46,MERCURY,439,SABLE,530,STD
46,MERCURY,439,SABLE,531,PREMIER
74,MG,781,3,2713,STD
74,MG,782,350,2715,LUXURY
74,MG,782,350,2714,STD
74,MG,1305,360,5501,STANDARD
74,MG,1305,360,5502,DELUXE
74,MG,1087,5,4451,STD
74,MG,702,550,2716,STD
74,MG,702,550,2717,GRAND DELUXE
74,MG,784,6,2719,GRAND DELUXE
74,MG,784,6,5431,LUXURY
74,MG,784,6,5503,STANDARD
74,MG,784,6,2718,DELUXE
74,MG,700,750,2720,GRAND DELUXE
74,MG,1104,GS,4510,COM
74,MG,1104,GS,4509,STD
74,MG,1104,GS,4511,LUX
74,MG,1306,RX5,5506,LUXURY
74,MG,1306,RX5,5505,COMFORT
74,MG,1306,RX5,5504,STANDARD
74,MG,1307,ZS,5508,COMFORT
74,MG,1307,ZS,5507,STANDARD
48,MINI,458,COOPER,2461,CABRIO
48,MINI,458,COOPER,4107,SPRINT
48,MINI,458,COOPER,572,STD
48,MINI,458,COOPER,4114,PURE
48,MINI,458,COOPER,5578,SALT
48,MINI,458,COOPER,3637,JOHN COOPER WORKS KIT
48,MINI,460,COOPER CLUBMAN,574,STD
48,MINI,718,COOPER COUNTRYMAN,5576,SALT
48,MINI,718,COOPER COUNTRYMAN,2266,STD
48,MINI,718,COOPER COUNTRYMAN,5577,JCW
48,MINI,1320,COOPER COUNTRYMAN SALT,5567,STD
48,MINI,982,COOPER ROADSTER,3631,STD
48,MINI,459,COOPER S,573,STD
48,MINI,459,COOPER S,3971,PACEMAN ALL4 JCW KIT
48,MINI,459,COOPER S,3970,PACEMAN ALL4
48,MINI,459,COOPER S,3838,HIGH SPEC
48,MINI,459,COOPER S,3579,PACEMAN
48,MINI,459,COOPER S,2462,CABRIO
48,MINI,459,COOPER S,3972,PACEMAN ALL4 BLACK NIGHT
48,MINI,459,COOPER S,3636,COUPE
48,MINI,720,COOPER S CLUBMAN,2268,STD
48,MINI,719,COOPER S COUNTRYMAN,3638,ALL4 KNIGHT EDITION
48,MINI,719,COOPER S COUNTRYMAN,2267,STD
48,MINI,719,COOPER S COUNTRYMAN,3645,ALL4 JCW KIT
48,MINI,719,COOPER S COUNTRYMAN,3633,ALL4
48,MINI,719,COOPER S COUNTRYMAN,3644,JCW KIT
48,MINI,983,COOPER S ROADSTER,3632,STD
48,MINI,721,JOHN COOPER WORKS,3641,COUNTRYMAN KNIGHT EDITION
48,MINI,721,JOHN COOPER WORKS,3643,PACEMAN KNIGHT EDITION
48,MINI,721,JOHN COOPER WORKS,4772,CABRIO
48,MINI,721,JOHN COOPER WORKS,3640,COUNTRYMAN
48,MINI,721,JOHN COOPER WORKS,3642,PACEMAN
48,MINI,721,JOHN COOPER WORKS,3639,COUPE
48,MINI,721,JOHN COOPER WORKS,2269,STD
48,MINI,457,ONE,1984,STD
47,MITSUBISHI,634,ASX,2375,MIDLINE
47,MITSUBISHI,634,ASX,2374,LOWLINE
47,MITSUBISHI,634,ASX,2376,HIGHLINE
47,MITSUBISHI,634,ASX,2067,STD
47,MITSUBISHI,985,ATTRAGE,3650,GLX
47,MITSUBISHI,985,ATTRAGE,3652,GLX TOP
47,MITSUBISHI,985,ATTRAGE,3651,GLX A/W
47,MITSUBISHI,451,CANTER,1978,STD
47,MITSUBISHI,448,COLT,1975,STD
47,MITSUBISHI,454,ECLIPSE,565,GT
47,MITSUBISHI,454,ECLIPSE,2613,GT SPYDER
47,MITSUBISHI,454,ECLIPSE,1981,STD
47,MITSUBISHI,454,ECLIPSE,564,GS PREMIUM
47,MITSUBISHI,454,ECLIPSE,566,GT PREMIUM
47,MITSUBISHI,454,ECLIPSE,563,GS
47,MITSUBISHI,1229,ECLIPSE CROSS,5137,GLS HIGH LINE
47,MITSUBISHI,1229,ECLIPSE CROSS,5455,GLS MID LINE
47,MITSUBISHI,1229,ECLIPSE CROSS,5136,GLS MEDIUM LINE
47,MITSUBISHI,1229,ECLIPSE CROSS,5454,GLX MID LINE
47,MITSUBISHI,1229,ECLIPSE CROSS,5135,GLX HIGH LINE
47,MITSUBISHI,906,FORTIS,3514,GLS
47,MITSUBISHI,906,FORTIS,3513,GLX
47,MITSUBISHI,906,FORTIS,3199,STD
47,MITSUBISHI,442,GALANT,541,ES
47,MITSUBISHI,442,GALANT,543,GTS PREMIUM
47,MITSUBISHI,442,GALANT,1298,GLS
47,MITSUBISHI,442,GALANT,5184,GLS HIGHLINE
47,MITSUBISHI,442,GALANT,542,GTS
47,MITSUBISHI,442,GALANT,1297,STD
47,MITSUBISHI,442,GALANT,544,ES SUNROOF
47,MITSUBISHI,443,GRANDIS,1732,STD
47,MITSUBISHI,453,L200,562,GL
47,MITSUBISHI,453,L200,5337,GLX
47,MITSUBISHI,453,L200,5339,GLX TOP
47,MITSUBISHI,453,L200,5336,GL TOP
47,MITSUBISHI,453,L200,1980,STD
47,MITSUBISHI,453,L200,5338,GLX MID
47,MITSUBISHI,453,L200,5335,GL MID
47,MITSUBISHI,452,L300,1979,STD
47,MITSUBISHI,452,L300,559,SWB
47,MITSUBISHI,452,L300,561,DX
47,MITSUBISHI,452,L300,560,LWB
47,MITSUBISHI,441,LANCER,1291,LX
47,MITSUBISHI,441,LANCER,533,GL
47,MITSUBISHI,441,LANCER,2447,GLX TOP
47,MITSUBISHI,441,LANCER,538,GLX HIGHLINE
47,MITSUBISHI,441,LANCER,1293,EVO IX
47,MITSUBISHI,441,LANCER,2446,GLX MID
47,MITSUBISHI,441,LANCER,1970,STD
47,MITSUBISHI,441,LANCER,540,GT
47,MITSUBISHI,441,LANCER,537,GLX LOWLINE
47,MITSUBISHI,441,LANCER,1292,EVO VIII
47,MITSUBISHI,441,LANCER,534,GL TOP
47,MITSUBISHI,441,LANCER,539,GS
47,MITSUBISHI,441,LANCER,1294,EVO X
47,MITSUBISHI,441,LANCER,536,GLX SPORT
47,MITSUBISHI,441,LANCER,1733,GLS
47,MITSUBISHI,456,LANCER EX,1296,GT
47,MITSUBISHI,456,LANCER EX,570,BASE
47,MITSUBISHI,456,LANCER EX,5185,GLS HIGHLINE
47,MITSUBISHI,456,LANCER EX,1734,GLX
47,MITSUBISHI,456,LANCER EX,4421,GLX HIGHLINE
47,MITSUBISHI,456,LANCER EX,1295,GLS
47,MITSUBISHI,456,LANCER EX,1983,STD
47,MITSUBISHI,456,LANCER EX,571,TOP
47,MITSUBISHI,456,LANCER EX,4097,GLX LOWLINE
47,MITSUBISHI,449,MAGNA,1976,STD
47,MITSUBISHI,449,MAGNA,5045,GLS
47,MITSUBISHI,905,MIRAGE,3512,GLX TOP
47,MITSUBISHI,905,MIRAGE,3198,GLX BASIC +
47,MITSUBISHI,905,MIRAGE,3511,GLX MID
47,MITSUBISHI,905,MIRAGE,3197,GLX BASIC
47,MITSUBISHI,1108,MONTERO SPORT,4532,GLS SUPER HL
47,MITSUBISHI,1108,MONTERO SPORT,4531,GLS HIGHLINE
47,MITSUBISHI,1108,MONTERO SPORT,5465,GLX M/L DIAMOND
47,MITSUBISHI,1108,MONTERO SPORT,4533,GLS PREMIUM
47,MITSUBISHI,1108,MONTERO SPORT,4530,GLX MIDLINE
47,MITSUBISHI,445,NATIVA,551,GLS
47,MITSUBISHI,445,NATIVA,1972,STD
47,MITSUBISHI,444,OUTLANDER,1971,STD
47,MITSUBISHI,444,OUTLANDER,2450,GLS FABRIC HL TOP
47,MITSUBISHI,444,OUTLANDER,549,GLS FABRIC
47,MITSUBISHI,444,OUTLANDER,2452,GLS LTH HL TOP
47,MITSUBISHI,444,OUTLANDER,2449,GLS FABRIC HL
47,MITSUBISHI,444,OUTLANDER,548,GLX HIGHLINE FABRIC
47,MITSUBISHI,444,OUTLANDER,2451,GLS LTH HL
47,MITSUBISHI,444,OUTLANDER,550,GLS LEATHER
47,MITSUBISHI,444,OUTLANDER,4372,GLX HIGHLINE LEATHER
47,MITSUBISHI,444,OUTLANDER,2448,GLX FABRIC
47,MITSUBISHI,444,OUTLANDER,547,GLX
47,MITSUBISHI,446,PAJERO,5461,GLS H/L ROCK FORD
47,MITSUBISHI,446,PAJERO,3515,GLS MIDLINE S/R
47,MITSUBISHI,446,PAJERO,4240,PLATINUM
47,MITSUBISHI,446,PAJERO,2458,GLS LL TOP
47,MITSUBISHI,446,PAJERO,2455,GLS  HL LTH TOP
47,MITSUBISHI,446,PAJERO,554,GLS MIDLINE
47,MITSUBISHI,446,PAJERO,5463,GLS H/L PLATINUM ELITE
47,MITSUBISHI,446,PAJERO,1973,STD
47,MITSUBISHI,446,PAJERO,4242,DIAMOND
47,MITSUBISHI,446,PAJERO,556,GLS HIGHLINE
47,MITSUBISHI,446,PAJERO,2087,GLS HIGHLINE TOP
47,MITSUBISHI,446,PAJERO,2457,GLS HL FAB
47,MITSUBISHI,446,PAJERO,553,GLS LOWLINE
47,MITSUBISHI,446,PAJERO,4423,ROCKFORD ELITE
47,MITSUBISHI,446,PAJERO,5462,GLS H/L ROCK FORD PLATINUM
47,MITSUBISHI,446,PAJERO,4241,GOLD
47,MITSUBISHI,446,PAJERO,555,GLS LEATHER
47,MITSUBISHI,446,PAJERO,2086,GLS HL LTH
47,MITSUBISHI,446,PAJERO,5464,GLS H/L BLACK EDITION
47,MITSUBISHI,446,PAJERO,2456,GLS HL LTH MID
47,MITSUBISHI,446,PAJERO,552,GL
47,MITSUBISHI,446,PAJERO,4422,ROCKFORD
47,MITSUBISHI,450,PAJERO IO,1977,STD
47,MITSUBISHI,455,PAJERO SPORT,567,LOWLINE
47,MITSUBISHI,455,PAJERO SPORT,569,MIDLINE
47,MITSUBISHI,455,PAJERO SPORT,1982,STD
47,MITSUBISHI,455,PAJERO SPORT,568,HIGHLINE
47,MITSUBISHI,447,ROSA,557,26 SEATS
47,MITSUBISHI,447,ROSA,558,DLX
47,MITSUBISHI,447,ROSA,1974,STD
86,MORGAN,1009,3 WHEELER,3896,STD
86,MORGAN,1005,04-Apr,3891,STD
86,MORGAN,1008,AERO,3895,COUPE
86,MORGAN,1008,AERO,3894,SUPERSPORTS
86,MORGAN,1010,PLUS 4,3899,4 SEATER
86,MORGAN,1010,PLUS 4,3897,2 SEATER
86,MORGAN,1007,PLUS 8,3893,STD
86,MORGAN,1006,ROADSTER,3892,2 SEATER
86,MORGAN,1006,ROADSTER,3900,4 SEATER
51,NISSAN,474,350Z,1284,STD
51,NISSAN,474,350Z,1044,SPORT
51,NISSAN,644,370Z,3245,MID
51,NISSAN,644,370Z,2661,ROADSTER
51,NISSAN,644,370Z,3239,BASE
51,NISSAN,644,370Z,5340,NISMO
51,NISSAN,644,370Z,3487,NAVIGATION
51,NISSAN,644,370Z,1285,STD
51,NISSAN,467,ALTIMA,2868,EXCLUSIVE
51,NISSAN,467,ALTIMA,2118,S T2 TOP
51,NISSAN,467,ALTIMA,3180,TAXI
51,NISSAN,467,ALTIMA,1035,S
51,NISSAN,467,ALTIMA,5471,SPORT
51,NISSAN,467,ALTIMA,1989,STD
51,NISSAN,467,ALTIMA,3490,SL
51,NISSAN,467,ALTIMA,2117,S T2
51,NISSAN,467,ALTIMA,1034,SE
51,NISSAN,467,ALTIMA,3489,SV
51,NISSAN,467,ALTIMA,2116,S T1
51,NISSAN,473,ARMADA,1992,STD
51,NISSAN,473,ARMADA,1021,SE
51,NISSAN,473,ARMADA,3268,PLATINUM
51,NISSAN,473,ARMADA,1020,LE
51,NISSAN,482,CIVILIAN,5333,LWB
51,NISSAN,482,CIVILIAN,1998,STD
51,NISSAN,480,GT-R,3488,BLACK EDITION
51,NISSAN,480,GT-R,1043,SPORT
51,NISSAN,480,GT-R,3269,VVIP
51,NISSAN,480,GT-R,1286,STD
51,NISSAN,480,GT-R,4446,PREMIUM
51,NISSAN,770,JUKE,2664,SL W/SR
51,NISSAN,770,JUKE,2663,SL
51,NISSAN,770,JUKE,2665,SL LTH
51,NISSAN,770,JUKE,2662,S
51,NISSAN,770,JUKE,3270,SL TURBO
51,NISSAN,1183,KICKS,4916,SV NAVIGATION
51,NISSAN,1183,KICKS,4915,SV
51,NISSAN,1183,KICKS,4917,SL
51,NISSAN,1183,KICKS,4914,S
51,NISSAN,468,MAXIMA,2089,S
51,NISSAN,468,MAXIMA,5102,SR MIDNIGHT
51,NISSAN,468,MAXIMA,2104,STD
51,NISSAN,468,MAXIMA,2091,SR
51,NISSAN,468,MAXIMA,2660,SR TOP
51,NISSAN,468,MAXIMA,2090,SV
51,NISSAN,769,MICRA,2657,SV
51,NISSAN,769,MICRA,2659,SL TOP
51,NISSAN,769,MICRA,2656,S
51,NISSAN,769,MICRA,3272,SV +
51,NISSAN,769,MICRA,2658,SL
51,NISSAN,769,MICRA,4447,SL PREMIUM
51,NISSAN,769,MICRA,3273,SL +
51,NISSAN,472,MURANO,1022,SE
51,NISSAN,472,MURANO,2123,SL
51,NISSAN,472,MURANO,1991,STD
51,NISSAN,472,MURANO,1039,LE
51,NISSAN,481,NAVARA,1046,SE CSF
51,NISSAN,481,NAVARA,1997,S ASF
51,NISSAN,481,NAVARA,1045,LE
51,NISSAN,481,NAVARA,1047,SE CPR
51,NISSAN,470,PATHFINDER,1282,LE
51,NISSAN,470,PATHFINDER,3275,SV
51,NISSAN,470,PATHFINDER,1019,SE T1
51,NISSAN,470,PATHFINDER,2092,SE T2
51,NISSAN,470,PATHFINDER,4676,CLASSIC XE
51,NISSAN,470,PATHFINDER,2666,LE NAV.
51,NISSAN,470,PATHFINDER,3274,S
51,NISSAN,470,PATHFINDER,1018,XE
51,NISSAN,470,PATHFINDER,3276,SL
51,NISSAN,470,PATHFINDER,2124,SE
51,NISSAN,470,PATHFINDER,1990,STD
51,NISSAN,471,PATROL,5477,SAFARI SW + GazelleX EDITION
51,NISSAN,471,PATROL,5485,NISMO+
51,NISSAN,471,PATROL,2098,SE T3 LIMITED EDITION
51,NISSAN,471,PATROL,2126,SUPER SAFARI T1
51,NISSAN,471,PATROL,3567,LE PLATINUM CITY
51,NISSAN,471,PATROL,2668,XE T1
51,NISSAN,471,PATROL,5474,SAFARI SW
51,NISSAN,471,PATROL,5482,XE+
51,NISSAN,471,PATROL,3855,LE PLATINUM CITY VVIP
51,NISSAN,471,PATROL,2095,SE T2
51,NISSAN,471,PATROL,2103,LE T3 CITY VERSION
51,NISSAN,471,PATROL,3207,SAFARI T1
51,NISSAN,471,PATROL,4197,SAFARI T2
51,NISSAN,471,PATROL,4623,NISMO
51,NISSAN,471,PATROL,5479,SUPER SAFARI E WINCH HT
51,NISSAN,471,PATROL,1016,SUPER SAFARI T2
51,NISSAN,471,PATROL,5391,GAZELLE EDITION
51,NISSAN,471,PATROL,4210,GL SWB
51,NISSAN,471,PATROL,5476,SAFARI SW + GAZELLE EDITION
51,NISSAN,471,PATROL,4266,SUPER SAFARI
51,NISSAN,471,PATROL,2097,SE T3 DVD
51,NISSAN,471,PATROL,2125,LE T3 W/O FES
51,NISSAN,471,PATROL,3566,SE PLATINUM CITY
51,NISSAN,471,PATROL,5473,GL SR
51,NISSAN,471,PATROL,3854,SE T2 LEATHER
51,NISSAN,471,PATROL,2094,SE T1
51,NISSAN,471,PATROL,2102,LE T3
51,NISSAN,471,PATROL,4196,HT SAFARI SR
51,NISSAN,471,PATROL,2105,HT GL
51,NISSAN,471,PATROL,2654,SE T3 60TH ANNIVERSARY
51,NISSAN,471,PATROL,5478,SUPER SAFARI HT
51,NISSAN,471,PATROL,5486,LE TITANIUM +
51,NISSAN,471,PATROL,2099,LE T1
51,NISSAN,471,PATROL,2127,HT SAFARI
51,NISSAN,471,PATROL,3568,LE PLATINUM
51,NISSAN,471,PATROL,2669,GL
51,NISSAN,471,PATROL,4854,LE T2 TITANIUM
51,NISSAN,471,PATROL,5390,FALCON EDITION
51,NISSAN,471,PATROL,5475,SAFARI SW FALCON EDITION
51,NISSAN,471,PATROL,5483,SE PLATINUM CITY +
51,NISSAN,471,PATROL,2096,SE T3
51,NISSAN,471,PATROL,3565,PLATINUM
51,NISSAN,471,PATROL,5424,LE TITANIUM
51,NISSAN,471,PATROL,4198,SUPER SAFARI T3
51,NISSAN,471,PATROL,2655,LE T3 CITY 60TH ANNIVERSARY
51,NISSAN,471,PATROL,5472,SAFARI HT + FALCON EDITION
51,NISSAN,471,PATROL,5480,SUPER SAFARI E WINCH
51,NISSAN,471,PATROL,5127,LE TITANIUM CHROME
51,NISSAN,471,PATROL,1017,STD
51,NISSAN,471,PATROL,2101,LE T2
51,NISSAN,471,PATROL,5392,GAZELLE X EDITION
51,NISSAN,1262,PATROL PICK UP,5334,SGL
51,NISSAN,476,PICK UP,1994,STD
51,NISSAN,475,QASHQAI,1040,S
51,NISSAN,475,QASHQAI,3769,LE
51,NISSAN,475,QASHQAI,3574,LE T2
51,NISSAN,475,QASHQAI,1042,LE T1
51,NISSAN,475,QASHQAI,1993,STD
51,NISSAN,475,QASHQAI,1041,SE
51,NISSAN,685,ROUGE,2085,STD
51,NISSAN,921,SENTRA,5341,S LIMITED EDITION
51,NISSAN,921,SENTRA,3258,SL PREMIUM
51,NISSAN,921,SENTRA,4977,SV COMFORT
51,NISSAN,921,SENTRA,3255,SV
51,NISSAN,921,SENTRA,3257,SL
51,NISSAN,921,SENTRA,5470,S+
51,NISSAN,921,SENTRA,3254,S
51,NISSAN,921,SENTRA,5342,SV LIMITED EDITION
51,NISSAN,921,SENTRA,3256,SV SPORT
51,NISSAN,466,SUNNY,2108,CLASSIC SG
51,NISSAN,466,SUNNY,1279,STD
51,NISSAN,466,SUNNY,2589,SL
51,NISSAN,466,SUNNY,1024,SE
51,NISSAN,466,SUNNY,2586,S
51,NISSAN,466,SUNNY,2109,CLASSIC EX  SALOON
51,NISSAN,466,SUNNY,2588,SV COMFORT
51,NISSAN,466,SUNNY,1023,CLASSIC
51,NISSAN,466,SUNNY,2107,PE
51,NISSAN,466,SUNNY,4806,SE PLUS
51,NISSAN,466,SUNNY,1025,PREMIUM
51,NISSAN,466,SUNNY,2587,SV
51,NISSAN,477,TERRANO,1995,STD
51,NISSAN,465,TIIDA,2114,SL PWR+S/R
51,NISSAN,465,TIIDA,1030,LE
51,NISSAN,465,TIIDA,2131,SL PWR OPTS
51,NISSAN,465,TIIDA,3485,SV
51,NISSAN,465,TIIDA,2128,SL ABS
51,NISSAN,465,TIIDA,2115,S PWR+ABS
51,NISSAN,465,TIIDA,1029,SE
51,NISSAN,465,TIIDA,2112,SL PWR
51,NISSAN,465,TIIDA,2110,SL
51,NISSAN,465,TIIDA,2130,S PWR OPTS
51,NISSAN,465,TIIDA,1988,STD
51,NISSAN,465,TIIDA,2113,SL PWR+ABS
51,NISSAN,465,TIIDA,1028,S
51,NISSAN,465,TIIDA,2111,SL TOP
51,NISSAN,465,TIIDA,3486,SL PLUS
51,NISSAN,465,TIIDA,2129,SL ABS A/W
51,NISSAN,478,URVAN,1027,VX
51,NISSAN,478,URVAN,1026,STD
51,NISSAN,479,X TERRA,1038,S Off Road
51,NISSAN,479,X TERRA,4445,SE
51,NISSAN,479,X TERRA,1037,S
51,NISSAN,479,X TERRA,1996,STD
51,NISSAN,479,X TERRA,1036,X
51,NISSAN,469,X TRAIL,4096,SL
51,NISSAN,469,X TRAIL,2120,XE 4WD
51,NISSAN,469,X TRAIL,1048,COMFORT
51,NISSAN,469,X TRAIL,1281,STD
51,NISSAN,469,X TRAIL,2122,SE T2
51,NISSAN,469,X TRAIL,4095,SV
51,NISSAN,469,X TRAIL,2119,XE 2WD
51,NISSAN,469,X TRAIL,2121,SE T1
51,NISSAN,469,X TRAIL,4094,S
52,OPEL,994,ADAM,3765,GLAM
52,OPEL,488,ANTARA,589,SE
52,OPEL,488,ANTARA,2004,STD
52,OPEL,483,ASTRA,4235,GTC SPORT
52,OPEL,483,ASTRA,3767,SPORT OPC LINE
52,OPEL,483,ASTRA,3230,COSMO
52,OPEL,483,ASTRA,4234,COSMO DRIVER PACK
52,OPEL,483,ASTRA,3889,OPC LEATHER
52,OPEL,483,ASTRA,4883,INNOVATION 5PC
52,OPEL,483,ASTRA,3227,GTC
52,OPEL,483,ASTRA,1999,STD
52,OPEL,483,ASTRA,577,COMFORT
52,OPEL,483,ASTRA,4880,DYNAMIC SBO
52,OPEL,483,ASTRA,3232,GTC NAVIGATION
52,OPEL,483,ASTRA,3229,ENJOY
52,OPEL,483,ASTRA,3768,COSMO OPC LINE
52,OPEL,483,ASTRA,4879,DYNAMIC RSE
52,OPEL,483,ASTRA,3669,OPC
52,OPEL,996,CASCADA,4881,INNOVATION
52,OPEL,996,CASCADA,3777,STD
52,OPEL,487,CORSA,2003,STD
52,OPEL,487,CORSA,3263,ESSENTIA
52,OPEL,487,CORSA,4232,ESSENTIA A/W
52,OPEL,487,CORSA,586,BASE
52,OPEL,487,CORSA,588,ELEGANCE
52,OPEL,487,CORSA,3766,OPC
52,OPEL,487,CORSA,587,COMFORT
52,OPEL,487,CORSA,4882,ESSENTIA PLUS
52,OPEL,487,CORSA,3262,ENJOY
52,OPEL,487,CORSA,3586,COLOR EDITION
52,OPEL,917,INSIGNIA,3228,OPC
52,OPEL,917,INSIGNIA,4873,EDITION PLUS
52,OPEL,917,INSIGNIA,3266,EDITION
52,OPEL,917,INSIGNIA,3772,COSMO
52,OPEL,917,INSIGNIA,4875,SPORT TOURER
52,OPEL,917,INSIGNIA,3774,SPORT
52,OPEL,917,INSIGNIA,4874,OPC LINE
52,OPEL,917,INSIGNIA,3235,STD
52,OPEL,917,INSIGNIA,3773,COSMO OPC LINE
52,OPEL,918,MERIVA,4233,ENJOY S/R
52,OPEL,918,MERIVA,3265,ENJOY
52,OPEL,1101,MOKKA,5065,ENJOY PLUS
52,OPEL,1101,MOKKA,4485,COSMO LEATHER
52,OPEL,1101,MOKKA,5064,INNOVATION
52,OPEL,1101,MOKKA,4484,COSMO
52,OPEL,1101,MOKKA,4486,ENJOY
52,OPEL,1178,MOKKA  X,4878,TURBO INOVATION
52,OPEL,1178,MOKKA  X,4877,TURBO ENJOY PLUS
52,OPEL,486,OMEGA,2002,STD
52,OPEL,485,SIGNUM,583,SPORT
52,OPEL,485,SIGNUM,585,COSMO
52,OPEL,485,SIGNUM,2001,STD
52,OPEL,485,SIGNUM,584,ELEGANCE
52,OPEL,484,VECTRA,581,GTS
52,OPEL,484,VECTRA,2000,STD
52,OPEL,484,VECTRA,578,ESSENTIA
52,OPEL,484,VECTRA,580,ELEGANCE
52,OPEL,484,VECTRA,582,GTS ELEGANCE
52,OPEL,484,VECTRA,579,COMFORT
52,OPEL,933,ZAFIRA,5405,INNOVATION
52,OPEL,933,ZAFIRA,3775,COSMO
52,OPEL,933,ZAFIRA,5404,ENJOY SPORT
52,OPEL,933,ZAFIRA,3343,STD
52,OPEL,933,ZAFIRA,3776,COSMO LEATHER
52,OPEL,933,ZAFIRA,5403,ENJOY
81,PAGANI,898,HUAYRA,3137,STD
81,PAGANI,897,ZONDA,3151,TRICOLORE
81,PAGANI,897,ZONDA,3148,S 7.3
81,PAGANI,897,ZONDA,3164,F
81,PAGANI,897,ZONDA,3150,CINQUE ROADSTER
81,PAGANI,897,ZONDA,3147,S
81,PAGANI,897,ZONDA,3136,CINQUE
81,PAGANI,897,ZONDA,3152,R
81,PAGANI,897,ZONDA,3149,F ROADSTER
53,PEUGEOT,1021,2008,3928,ALLURE
53,PEUGEOT,1021,2008,3927,ACTIVE
53,PEUGEOT,1021,2008,3929,ALLURE SR
53,PEUGEOT,489,206,1270,XS
53,PEUGEOT,489,206,1051,ONELINE PACK
53,PEUGEOT,489,206,1072,BASE
53,PEUGEOT,489,206,1269,STD
53,PEUGEOT,489,206,1050,ONELINE
53,PEUGEOT,489,206,1074,CC
53,PEUGEOT,489,206,1052,XT
53,PEUGEOT,489,206,1073,XTRA
53,PEUGEOT,496,207,1054,PREMIUM
53,PEUGEOT,496,207,2008,STD
53,PEUGEOT,496,207,1059,CC SPORT2 LTH
53,PEUGEOT,496,207,1056,GT
53,PEUGEOT,496,207,2619,SPORTIUM
53,PEUGEOT,496,207,1053,URBAN
53,PEUGEOT,496,207,1058,CC SPORT1
53,PEUGEOT,496,207,1055,TRENDY
53,PEUGEOT,496,207,2618,ALLURE
53,PEUGEOT,496,207,1271,ACTIVE
53,PEUGEOT,496,207,1060,RC LEHMAN SERIES
53,PEUGEOT,496,207,1057,RC TURBO
53,PEUGEOT,909,208,4443,GT LINE
53,PEUGEOT,909,208,3211,ACTIVE
53,PEUGEOT,909,208,4711,ACCESS
53,PEUGEOT,909,208,3553,ACTIVE PLUS
53,PEUGEOT,909,208,3210,ALLURE
53,PEUGEOT,633,3008,4956,ACTIVE
53,PEUGEOT,633,3008,2066,STD
53,PEUGEOT,633,3008,4958,GT
53,PEUGEOT,633,3008,1085,PREMIUM
53,PEUGEOT,633,3008,4955,GT LINE
53,PEUGEOT,633,3008,4957,ALLURE
53,PEUGEOT,961,301,3507,ACCESS
53,PEUGEOT,961,301,3509,ALLURE
53,PEUGEOT,961,301,3508,ACTIVE
53,PEUGEOT,490,307,1075,XT
53,PEUGEOT,490,307,2005,STD
53,PEUGEOT,490,307,1273,SW
53,PEUGEOT,490,307,1077,CC
53,PEUGEOT,490,307,1076,XSI
53,PEUGEOT,900,307 SW,3145,STD
53,PEUGEOT,494,308,1274,SPORT
53,PEUGEOT,494,308,1062,PREMIUM
53,PEUGEOT,494,308,2968,CC FELINE
53,PEUGEOT,494,308,2622,ACTIVE
53,PEUGEOT,494,308,1064,FELINE
53,PEUGEOT,494,308,1061,COMFORT PACK
53,PEUGEOT,494,308,2007,STD
53,PEUGEOT,494,308,2967,CC SPORT
53,PEUGEOT,494,308,2621,ACCESS
53,PEUGEOT,494,308,1275,COMFORT
53,PEUGEOT,494,308,2955,SPORTIUM
53,PEUGEOT,494,308,3071,CC FELINE NAV
53,PEUGEOT,494,308,1063,PREMIUM PACK
